Y,Ridge,RF,SVM,NeuralNet
137.0,82.5692199201112,96.06666666666666,93.49054197332605,71.26815
144.0,102.96155456686586,113.62222222222222,113.54072808769442,115.64918
95.0,111.46321527347584,107.33333333333331,124.18542713825646,119.143875
141.0,108.21669926863524,129.88888888888889,109.4818112319825,119.6653
27.0,96.14900012132404,98.71111111111112,102.11640664482177,76.97303
100.0,101.20300329750616,97.35555555555555,101.89926920875804,106.40182
96.0,97.72742555051336,94.91111111111113,99.49404257527954,72.46894
119.0,108.30466311970773,115.68888888888888,120.72673268722475,116.73551
110.0,86.3812096810457,48.55555555555556,97.304018278003,69.01653
128.0,100.95626051147856,106.06666666666666,111.556468032823,109.82977
166.0,112.05963222527376,117.0,115.23465419261626,113.785736
27.0,82.2717258843534,84.62222222222222,95.26375738622832,77.04377
155.0,95.64641547182237,79.08888888888889,95.4148780809934,67.98958
0.0,15.828897487790698,8.592531632407006,0.0999704459405705,-3.0261683
140.0,104.3871161727994,93.24444444444444,106.0296877177518,109.64831
125.0,106.47711234843072,80.66666666666667,104.23251266663095,93.56034
11.0,103.70401750232904,109.11111111111111,113.32963356180493,112.75689
138.0,111.29653927788404,113.33333333333331,120.34441826066328,118.07925
48.0,104.52929205878225,96.66666666666669,106.63235133405148,104.515816
179.0,106.31296015107192,109.24444444444444,114.62707525569206,115.555824
111.0,114.66878451328309,120.88888888888889,124.12576794007828,117.16089
0.0,15.828897487790698,8.592531632407006,0.0999704459405705,-3.0261683
33.0,104.34260848686468,80.57777777777778,100.28724497050216,87.73811
94.0,104.74387587880165,109.28888888888888,117.7978820790275,114.21368
118.0,110.24347151716456,96.17777777777778,113.52014432262796,114.394104
11.0,110.6503498092765,107.64444444444445,119.79010982179663,113.904144
109.0,97.07848579164742,119.26666666666668,105.51999814088498,122.759315
178.0,105.17193356916184,128.93333333333334,115.89509466311364,113.814835
31.0,110.98760535459314,90.13333333333334,115.4903980009594,114.34512
0.0,15.828897487790698,8.592531632407006,0.0999704459405705,-3.0261683
97.0,110.50720419443098,101.75555555555556,118.66574758467787,113.13485
108.0,99.85812519575212,110.15555555555557,112.32655098898516,111.646736
114.0,116.72754773760416,113.95555555555556,105.03748357222962,122.07595
0.0,15.828897487790698,8.592531632407006,0.0999704459405705,-3.0261683
161.0,116.7841520084608,132.24444444444444,129.11260802674963,121.79931
113.0,94.678957743574,123.82222222222222,103.41833663894435,103.63546
79.0,117.98076122149718,138.73333333333332,129.18091101780402,123.08115
132.0,125.03416988403832,123.82222222222222,117.84745431106607,122.773224
139.0,107.3730169593378,120.68888888888888,118.84996352646748,117.10332
36.0,111.64497397495391,101.93333333333334,114.14000756295394,113.41156
65.0,118.54412745265392,110.93333333333334,116.5538639624151,117.42117
95.0,113.74932897458925,117.66666666666669,122.50969745901584,117.04459
156.0,110.491967422388,105.2,103.47628896075304,117.582115
136.0,104.75503206821664,110.17777777777778,115.83001880936118,117.59566
114.0,103.33178290518536,107.77777777777776,101.94406532472722,110.387634
65.0,108.45405470638823,121.37777777777778,118.4533743266772,116.66858
134.0,110.09529767884162,107.66666666666669,120.20197100708896,113.478325
86.0,98.58344207215131,115.84444444444443,110.2292437774259,109.75829
97.0,106.983475207515,99.6,109.3802063002956,109.694786
165.0,101.67718733551698,108.04444444444444,113.28644930870172,115.05804
119.0,103.6534852034947,110.28888888888888,110.37200482454664,111.31868
137.0,115.39914808274288,128.15555555555557,122.3319218334872,115.63659
144.0,111.68920425695588,107.53333333333332,112.43788498097284,116.874466
152.0,54.81146861786933,56.57893090491791,82.9623581613062,36.60174
105.0,116.26689328890146,133.37777777777777,121.99701174448874,124.58762
38.0,100.12107914489684,99.44444444444444,104.58704769499673,99.95552
51.0,106.01854101710532,112.02222222222224,114.60293461781804,113.11188
157.0,113.64481746530444,91.28888888888888,126.8757888008539,119.786095
116.0,100.0117435406147,96.33333333333331,92.97889564633856,103.13487
130.0,117.30863494344084,122.97777777777776,118.24319399629186,115.761734
119.0,110.24460535127008,110.08888888888887,116.89663840754748,112.74612
115.0,96.65596877650208,113.75555555555556,96.53802157603803,103.120476
140.0,71.67498472286188,99.75555555555556,90.27525926559376,70.26332
112.0,114.5022662478486,123.37777777777778,119.483868365445,119.7874
116.0,115.32774594684513,125.08888888888887,125.15306170340163,122.8933
116.0,111.36616287820311,123.57777777777778,122.73079169307562,120.822975
46.0,101.0864667626878,112.66666666666669,107.40099078376836,111.388275
120.0,105.23958200331428,100.06666666666666,113.32850978393128,111.087654
151.0,115.25893398439656,117.35555555555555,119.31544200548213,113.33495
63.0,103.50839118231043,92.08888888888887,106.44385666315662,98.50357
110.0,106.42853654083572,95.35555555555555,109.79220166665806,110.978004
154.0,113.61989603780252,102.44444444444444,123.6562194995938,116.54711
38.0,104.31088764214994,110.28888888888888,113.60420809401414,109.31195
147.0,114.03614904255252,134.44444444444446,126.79686972430068,120.55939
141.0,109.65069127020078,116.17777777777778,122.04281621366508,116.3183
94.0,102.44836985237242,62.51111111111111,112.30381425721262,95.334656
107.0,100.42703884982848,92.5111111111111,110.6729420085262,116.962814
134.0,106.72750676374424,65.4,108.47134101753282,97.87323
162.0,123.46047816124036,112.93333333333334,130.27552503548364,126.088585
149.0,101.41094423854769,107.02222222222224,110.5734030514784,112.312
108.0,114.79978195576292,107.33333333333331,114.9448943232064,112.83745
73.0,95.24549660830716,106.93333333333334,89.89612295472855,107.22702
134.0,104.78167598236008,122.53333333333332,117.65569358004888,114.255104
126.0,111.51314964396023,128.37777777777777,121.68401493712749,118.228645
102.0,101.8501850964798,120.55555555555556,111.64515976916732,122.03264
39.0,107.49393187623474,91.17777777777778,112.19434225671448,113.36238
116.0,87.94082082102113,86.75555555555556,92.18987021480298,89.69224
120.0,112.04274616797736,124.06666666666666,120.96764331544892,113.4368
135.0,117.7734948916808,123.26666666666668,128.5790548640016,122.22166
108.0,104.50987920426503,106.22222222222224,114.1838049766866,116.045296
134.0,104.98346942901291,123.73333333333332,115.18432899419004,111.91784
127.0,121.7694402433843,120.13333333333334,128.48614412443982,126.61226
100.0,107.72226879097072,113.53333333333332,119.9647990480722,117.87091
8.0,86.71829899603406,44.644444444444446,92.4977216291194,95.875595
145.0,119.9466386457124,124.97777777777776,130.39353177909732,124.927956
96.0,136.13924342914936,120.73333333333332,112.82688226289557,134.12056
93.0,97.12216641397674,84.66666666666667,101.75056800807144,95.045555
90.0,109.94529526618548,107.06666666666666,116.03187434010692,113.18722
