Ridge,RF,SVM,NeuralNet
35.61288382720059,46.75555555555556,33.97031228224819,30.35169219970703
18.52288765156928,44.33333333333333,20.767487333369047,31.439659118652344
-92.70401750232904,-98.11111111111111,-102.32963356180493,-101.75688934326172
26.703460722115963,24.66666666666667,17.655581739336725,19.920753479003906
-56.52929205878223,-48.66666666666667,-58.63235133405149,-56.51581573486328
72.68703984892807,69.75555555555556,64.37292474430794,63.444175720214844
-3.668784513283072,-9.888888888888886,-13.125767940078276,-6.160888671875
-15.828897487790698,-8.592531632407006,-0.0999704459405705,3.0261683464050293
-71.34260848686469,-47.57777777777778,-67.28724497050217,-54.73811340332031
-10.743875878801632,-15.288888888888891,-23.797882079027502,-20.21367645263672
7.756528482835449,21.822222222222223,4.479855677372029,3.60589599609375
-99.6503498092765,-96.64444444444445,-108.79010982179663,-102.90414428710938
11.921514208352576,-10.266666666666666,3.4800018591150206,-13.759315490722656
72.82806643083816,49.06666666666666,62.10490533688636,64.18516540527344
-79.98760535459314,-59.13333333333334,-84.49039800095939,-83.34512329101562
-15.828897487790698,-8.592531632407006,-0.0999704459405705,3.0261683464050293
-13.507204194430985,-4.75555555555556,-21.665747584677888,-16.134849548339844
8.141874804247891,-2.1555555555555515,-4.326550988985147,-3.6467361450195312
-2.727547737604155,0.0444444444444513,8.962516427770382,-8.075950622558594
-15.828897487790698,-8.592531632407006,-0.0999704459405705,3.0261683464050293
44.21584799153919,28.75555555555556,31.887391973250374,39.20069122314453
18.32104225642601,-10.822222222222225,9.581663361055632,9.364540100097656
-38.980761221497175,-59.73333333333332,-50.18091101780402,-44.081146240234375
6.965830115961666,8.177777777777777,14.152545688933929,9.226776123046875
31.62698304066221,18.31111111111112,20.150036473532523,21.896682739257812
-75.64497397495393,-65.93333333333334,-78.14000756295394,-77.41156005859375
-53.544127452653925,-45.93333333333334,-51.55386396241509,-52.421173095703125
-18.749328974589247,-22.66666666666667,-27.50969745901584,-22.044593811035156
45.508032577612,50.8,52.52371103924696,38.417884826660156
31.24496793178335,25.822222222222223,20.169981190638826,18.404342651367188
10.668217094814636,6.2222222222222285,12.05593467527278,3.61236572265625
-43.45405470638824,-56.37777777777778,-53.45337432667719,-51.6685791015625
23.904702321158386,26.33333333333333,13.798028992911044,20.52167510986328
-12.583442072151328,-29.84444444444445,-24.229243777425907,-23.75829315185547
-9.983475207514983,-2.5999999999999943,-12.380206300295612,-12.694786071777344
63.322812664483024,56.95555555555555,51.713550691298266,49.94196319580078
15.346514796505303,8.711111111111109,8.62799517545335,7.6813201904296875
21.60085191725712,8.844444444444434,14.668078166512814,21.36341094970703
32.310795743044125,36.46666666666667,31.562115019027143,27.125534057617188
97.18853138213066,95.42106909508207,69.0376418386938,115.39825820922852
-11.266893288901455,-28.37777777777777,-16.997011744488745,-19.587623596191406
-62.12107914489684,-61.44444444444444,-66.58704769499673,-61.95552062988281
-55.018541017105335,-61.02222222222223,-63.60293461781805,-62.11187744140625
43.35518253469556,65.71111111111111,30.124211199146103,37.213905334472656
15.988256459385298,19.66666666666667,23.02110435366143,12.865127563476562
12.691365056559164,7.022222222222226,11.756806003708135,14.238265991210938
8.755394648729919,8.911111111111111,2.1033615924525293,6.253883361816406
18.34403122349792,1.24444444444444,18.461978423961952,11.879524230957031
68.32501527713812,40.24444444444444,49.724740734406254,69.73667907714844
-2.5022662478486097,-11.37777777777778,-7.483868365445005,-7.7873992919921875
0.6722540531548873,-9.088888888888889,-9.153061703401647,-6.893302917480469
4.633837121796873,-7.577777777777783,-6.730791693075616,-4.822975158691406
-55.08646676268779,-66.66666666666667,-61.40099078376835,-65.38827514648438
14.760417996685716,19.933333333333337,6.671490216068733,8.912345886230469
35.74106601560345,33.644444444444446,31.684557994517878,37.66504669189453
-40.50839118231045,-29.08888888888889,-43.44385666315662,-35.503570556640625
3.5714634591642778,14.644444444444446,0.2077983333419411,-0.9780044555664062
40.38010396219747,51.55555555555556,30.3437805004062,37.45288848876953
-66.31088764214994,-72.28888888888889,-75.60420809401414,-71.31195068359375
32.96385095744749,12.555555555555545,20.203130275699323,26.44061279296875
31.34930872979922,24.822222222222223,18.95718378633491,24.68170166015625
-8.448369852372423,31.488888888888887,-18.303814257212625,-1.33465576171875
6.572961150171508,14.488888888888894,-3.6729420085262063,-9.962814331054688
27.27249323625577,68.6,25.528658982467174,36.12677001953125
38.539521838759626,49.06666666666666,31.72447496451636,35.911415100097656
47.58905576145232,41.977777777777774,38.42659694852159,36.68800354003906
-6.799781955762924,0.6666666666666714,-6.944894323206412,-4.8374481201171875
-22.245496608307164,-33.93333333333334,-16.896122954728554,-34.227020263671875
29.21832401763993,11.466666666666669,16.344306419951124,19.744895935058594
14.486850356039769,-2.3777777777777658,4.315985062872528,7.771354675292969
0.1498149035201947,-18.55555555555556,-9.64515976916732,-20.032638549804688
-68.49393187623474,-52.17777777777778,-73.19434225671448,-74.36238098144531
28.059179178978862,29.24444444444444,23.81012978519702,26.307762145996094
7.95725383202263,-4.066666666666663,-0.9676433154489246,6.563201904296875
17.226505108319202,11.733333333333334,6.420945135998409,12.778343200683594
3.4901207957349527,1.7777777777777717,-6.183804976686588,-8.045295715332031
29.016530570987072,10.266666666666666,18.815671005809943,22.08216094970703
5.230559756615705,6.86666666666666,-1.486144124439818,0.3877410888671875
-7.722268790970716,-13.533333333333331,-19.964799048072194,-17.87091064453125
-78.71829899603406,-36.644444444444446,-84.49772162911941,-87.87559509277344
25.053361354287603,20.022222222222226,14.606468220902684,20.072044372558594
-40.13924342914936,-24.73333333333333,-16.826882262895566,-38.12055969238281
-4.122166413976743,8.333333333333329,-8.750568008071454,-2.0455551147460938
-19.945295266185468,-17.066666666666663,-26.031874340106924,-23.187217712402344
