Ridge,RF,SVM,NeuralNet
104.6840722821679,124.10559999999998,111.44560547075312,74.89936096191406
-146.97985442929098,-142.19119999999998,-127.73698652677888,-156.05843627929687
71.63009996595316,102.2944,106.13654142155684,99.32634941101074
182.17262391155973,230.132,213.97108357447348,238.2873741912842
114.87396605576458,165.81599999999997,115.05856513446297,134.77392639160155
12.089532096197814,10.070400000000063,-11.197505689857053,-3.8126367187500136
-67.4605161307136,-35.35519999999998,-27.52651704245317,-13.929583740234374
-7.855941543896677,-9.723999999999997,3.96665053056158,7.20905876159668
59.977954447060256,79.59120000000019,64.77813473289606,55.15446289062504
90.31931184450416,125.95199999999996,102.75150452487262,124.20200134277343
-28.712765651206357,-42.44879999999995,-47.88576884804144,-31.251155395507794
-11.642859287681503,-27.9024,17.418245763107777,15.904641876220708
-52.654631109131245,-51.34079999999999,-26.575628988246866,-19.709001541137695
238.4394622336916,82.19440000000003,249.55844470359995,225.28170104980467
-9.271117077294358,-33.089600000000004,1.2318584039452158,-3.1616780853271482
-117.96170851133836,-87.97519999999997,-86.48086063727473,-135.28542236328124
62.04404403562489,72.06879999999998,96.03718556357664,100.17726928710937
75.6535454168176,124.41360000000005,87.43100268786392,98.98444854736329
16.98263575383693,-8.451199999999986,16.012521608905075,15.815968017578129
137.6696582008209,110.9696,151.31338197495114,136.34582580566405
51.10606698782789,-0.3016000000000645,50.72538181488949,41.2227722167969
57.94523112074057,89.43039999999993,40.1855323275405,63.425153198242185
-79.00481495106519,-278.6104,-55.42895558988533,-85.68483215332031
-19.048929474423137,-14.43919999999999,-14.985335238126058,-17.240081329345703
48.985344041999326,122.4488,55.41722543868585,87.72209167480469
103.78245468135768,120.65120000000002,120.78121192152848,112.49952339172364
-34.938347513650655,-105.02400000000002,-24.045049850211228,-16.66477005004883
-55.58952325360016,-103.3536,-61.63992473151151,-67.52351196289064
-40.91151361570888,-179.2215999999999,-18.09569804716928,-16.68375122070313
-34.16222225506064,-55.195999999999984,-1.9952571526314813,-5.859757080078126
-77.20912482116933,-48.54400000000004,-88.38639975785645,-53.6363586425781
-24.90768325388604,-17.3984,-11.354047815189409,-16.1356990814209
-165.10466955115402,-106.05599999999988,-114.46301545239716,-179.87349487304687
94.71968401251024,73.84960000000015,78.49703852335168,56.5178887939453
0.3727225023089087,-4.460799999999997,-17.51572041792428,-7.924740219116211
-80.48998244818782,-59.95839999999999,-34.45527084471777,-14.3003377532959
65.92399033044305,50.42320000000004,56.81681915648366,48.630112915039064
-29.22117288227321,-24.94400000000001,-12.14122022203114,-17.252135009765624
125.21075542671608,184.2808,145.20799234112638,145.4891278076172
-146.0894617177978,-85.3592,-146.9238888565942,-151.87403564453126
100.83418789414084,80.01919999999998,70.35388517438395,80.00309509277344
72.9038855260428,1.0839999999999748,91.3121732476846,90.02515594482422
1.4339929110710727,49.24800000000003,18.484145911187117,39.022940673828145
115.2574287751196,138.62239999999997,126.18407372740438,179.725693359375
54.62342342614281,50.8352000000001,30.60031158576544,34.86089965820315
-40.437337222620194,-30.454400000000007,-11.02895741273182,-12.28089241027832
249.49823714970177,218.8736,304.639930247455,248.29658325195317
-40.02843721040165,-45.12000000000012,-45.1379866527106,-42.5045751953125
109.8113566239222,178.43760000000006,126.15641314090624,127.62287841796876
27.9583795958295,46.08079999999999,73.19138029348157,74.59832290649415
-14.18011570204138,-115.49599999999997,-18.18188345759356,-16.175645370483398
119.70259179985044,170.3576,157.78861927576847,120.52482177734373
-2.577447163878844,-47.76800000000003,-12.99803084207906,-6.597534790039049
4.306199867525233,-16.63039999999999,0.08116369931329,1.8302470397949229
-66.96748675322793,-46.67200000000001,-27.772728216052155,-15.259649810791014
-184.53266814422335,-196.432,-195.4425617829453,-164.13673828125
-95.57488614258574,-117.02239999999998,-81.37419261112271,-102.6675048828125
-39.08423401071634,-41.42799999999998,-12.6675859239192,-20.376429748535156
-148.7551354059234,-116.12160000000004,-156.68818918296992,-142.2554473876953
0.2979032633471945,9.105600000000004,41.34865490353647,28.962745437622075
-4.274518092482339,20.741599999999977,0.4672481471407934,4.560441284179689
-100.1340050419069,-56.53119999999999,-61.42378915567952,-44.082086334228514
70.4024084957702,48.63840000000008,54.17634056349653,63.1410577392578
132.30536835073045,72.8784,121.60041235517394,134.36634765625
-126.25818153198269,-58.12560000000002,-103.6855985567795,-127.9723907470703
173.2274214931909,216.10320000000004,218.52185959645053,237.78775070190432
-121.37783369846844,-151.89600000000007,-112.05592981700346,-135.0054217529297
-20.798027435161,-22.78159999999999,0.4180854530142071,-6.761338882446289
-74.9466128119034,-105.77679999999998,-36.43087853785494,-24.214967880249024
-12.316765118599816,-33.040533333333364,-21.38413429898672,-16.720416870117187
-24.35351803580765,-13.803026666666668,-14.221123395325783,-17.00999351501465
182.02906858224304,261.2792,276.61300696909734,195.30525268554686
35.95623828615459,4.501599999999925,65.73133192561289,85.33146240234373
166.8406146146197,190.98080000000004,200.49200659098608,201.94879028320315
2.4090840043808264,-61.68319999999997,3.7000341170963047,3.037434158325194
139.1383251331107,127.03360000000008,137.6605365683119,140.7822918701172
23.01794603318,79.0472,73.30468242467433,74.07018035888672
-1.781882029441526,-14.664000000000009,17.54951592464318,17.179547958374023
-74.16445011797407,-40.548,-58.56361383244844,-29.583980407714844
-19.55783614302881,-21.512800000000013,3.844163053807264,11.381412429809572
29.37860498831342,18.644,40.0347060845228,35.8113890838623
-21.85470860501428,-4.132000000000033,-24.005316713638933,3.6728668212890625
217.93972729146824,182.8632000000001,250.19516738613032,283.2246476745606
83.92476643434591,29.775199999999927,84.22989939751346,88.94692565917967
-157.45668770541795,-183.42480000000003,-154.9017685759462,-158.6539178466797
98.66869434725515,108.38240000000012,88.32521450338353,96.98219116210942
-6.113206500838913,-84.41120000000001,-11.578502686394527,-7.933252563476572
10.430256959921962,-24.53759999999994,0.1432179496160301,-8.944832153320306
-163.00735415313676,-137.7648,-150.3486375201334,-182.50015380859375
-122.12330085517048,-45.40319999999999,-96.58372724416242,-37.47978118896484
-60.86784627296102,-66.37040000000006,-67.82916154789812,-49.08705688476563
47.79583636346524,84.78800000000007,16.1952501716587,37.63118774414062
-16.72583158774178,-76.17280000000002,9.182824331801683,26.578246459960937
-165.81544814036067,-265.7632000000002,-194.94137579919152,-172.54965026855467
-33.770125171974584,7.883199999999995,5.258751999774617,33.73760650634766
40.96280662648826,72.68480000000008,15.399572511122273,29.007623291015648
-34.87027095301548,-30.475653333333348,-30.962808380232055,-15.842428741455079
97.34244846309598,129.0048,133.5950724744987,150.41311073303223
-117.4999409468414,-127.4256,-99.76515614313264,-110.65636352539062
98.6153616104122,63.970399999999984,73.99380102699502,87.18636108398437
-24.3878598591738,-8.852800000000002,-38.91080024146172,-43.27209838867188
-7.372489858020572,-41.35600000000002,5.769160194269063,-30.6889678955078
-33.73417289712922,-61.13840000000001,-21.54602083319788,-10.423037567138671
68.9773250044851,83.6232,105.60472534835552,105.13009300231934
-66.84833046050261,-101.66560000000008,-58.95927040987462,-77.70114929199218
35.67751150163477,40.22880000000004,19.383986756493925,24.745304565429706
-107.83383457950656,-25.858399999999996,-62.54139621842935,-25.664740600585937
106.15001367002696,129.98239999999998,140.32026980733065,162.60794692993164
69.93189516863464,146.77999999999994,122.95972836536475,52.12769897460936
134.9264192245028,82.0535999999999,104.79105676508198,116.01272460937503
39.01199533631552,3.2256000000000427,25.93912036893988,24.737910156249995
-18.855883712571966,-9.526399999999995,5.028029454970534,-4.909579696655273
139.92028129645536,116.74239999999992,153.46747537770457,119.76700073242188
23.38077396339868,94.2392,60.971246035708575,109.88433532714845
-29.94527100682586,-82.98960000000005,-19.328812483616183,-15.455371627807617
-84.95396497971572,-57.281600000000005,-49.433417547998,-69.79068145751953
-24.688615587047355,-24.235200000000003,-4.297674797160742,-8.483872222900391
-43.55358463795196,-70.87760000000006,-19.93878970144597,-62.33235778808594
-41.39497645688902,-41.9624,-11.492462818457192,-20.485386810302735
23.09399305721364,76.68,68.91143993977278,95.2222492980957
57.00359924114869,45.836,100.30850864063048,108.15656105041504
56.87405513885136,17.923200000000065,33.87432368817127,48.853083496093745
29.049231514270843,-12.170400000000086,62.94351640141227,39.991372680664085
19.181808092690545,-2.316799999999887,-2.313280269371063,13.985866088867198
16.721222943516956,30.9616,22.806815100587123,36.720552673339846
-104.09434141149772,-73.12959999999998,-59.02767506534382,-54.547034912109375
123.2443646067386,123.72960000000018,98.09323196508672,115.23440368652348
-67.22492517634748,-0.5295999999999879,-16.056227007944678,0.749264678955079
-22.10378008890686,-1.88160000000002,-22.80632500560833,-41.21715454101562
-63.85328003925808,-108.336,-31.033806299452028,-23.36388153076172
192.70109093865003,28.752800000000093,216.885789201943,223.28892578125
-38.00501829065067,-10.921600000000067,-26.381119640452223,-27.110625
-53.17901739967732,-50.5352,-20.181938260642767,-12.623121337890625
-126.25183689714775,-108.26960000000004,-107.48005442880904,-96.67846740722656
-6.853981112161954,-44.91279999999999,-4.288673968733754,-4.4884945678710935
-14.698008169917884,-51.614399999999975,-25.285588869178994,-17.897532806396484
96.5733170205528,67.26880000000006,75.74115216796599,84.68452880859377
39.75992436365243,26.13919999999996,57.73814241756884,29.270725097656282
-28.24459389659762,-32.9144,-49.69226081140914,-26.00790832519533
-73.00593422253027,-94.82560000000004,-45.5237693937782,-23.45872100830078
-33.73092714408547,-63.8736,-9.48524778523145,-6.291705627441402
27.131256404827013,47.34959999999999,75.38501314849209,76.13357696533203
-26.44376619013829,-3.5288000000000466,-4.867676334450351,-17.824731445312494
140.18762281480022,88.30399999999997,162.42344055088623,108.65989074707034
-57.53999329697719,-8.239200000000011,-16.351761366706967,-69.55481842041016
200.42622748932496,199.4112,167.83290368634232,184.92056152343753
37.785523194846434,21.302399999999984,49.25004016872499,56.229629592895506
53.49643021386765,48.08369333333332,63.62429875568032,67.79473442077636
85.82392556248664,35.25679999999994,107.79508709497058,71.39049011230469
-78.11741222459476,-37.4368,-34.633043843453684,-26.17845893859863
-15.278901127046671,19.0824,23.596736611748035,17.846119232177735
97.80925641732892,120.43840000000002,134.03055277456957,125.61854263305665
-131.0998698278808,-143.27919999999995,-156.071293941869,-145.657421875
-44.5426175252267,2.5575999999999794,-3.1824625067370675,47.25745559692382
-44.2276934671869,-126.1208,-21.02522721421461,-12.96247917175293
-56.49972323609634,-66.01599999999999,-15.887586470941898,-17.741919097900393
59.68606257769528,130.56399999999996,100.98133810215012,132.40493835449217
19.09393946987268,-1.515199999999986,45.95084315032126,40.96442062377929
-93.36055147075314,-31.662400000000005,-46.835812748544086,-23.285561294555663
-0.2703137467328389,-34.70240000000002,-17.391847841467126,-6.439287185668945
-48.99069760629702,-130.6664,-24.544845149462333,30.664354400634764
122.32502738807165,103.5904,135.71378407793165,113.58299194335939
51.9523353377202,65.64240000000001,56.75559928338174,107.69023742675782
94.15593254683884,10.52240000000009,120.53189518433608,137.85975280761718
81.81813981401564,2.4407999999999106,77.37505132117974,71.4338439941406
60.75146817508613,80.99279999999999,89.37936854172166,66.10288879394531
102.8337630405797,63.5872,80.3103714550349,89.66216064453124
