loss,val_loss
77.4385757446289,74.40780639648438
75.4902572631836,71.47393035888672
72.08503723144531,67.73890686035156
67.50438690185547,62.366241455078125
62.278804779052734,57.256324768066406
56.84138870239258,51.812496185302734
52.08405303955078,46.83835220336914
48.29108428955078,43.63389205932617
45.2364616394043,41.26089096069336
43.583824157714844,39.82858657836914
42.16670608520508,38.7565803527832
41.590919494628906,38.26957321166992
41.45759201049805,38.1783561706543
41.1182746887207,37.97278594970703
40.67995834350586,37.837890625
40.66779327392578,38.04827880859375
40.014747619628906,38.02422332763672
41.01664352416992,38.13315963745117
40.42188262939453,37.931358337402344
40.56979751586914,37.9139289855957
40.454647064208984,37.80331039428711
40.06126403808594,37.554378509521484
41.1409797668457,37.68508529663086
40.298038482666016,37.939754486083984
40.66801834106445,37.85767364501953
40.307334899902344,38.00031661987305
40.52724075317383,37.864295959472656
40.77543640136719,37.87211227416992
40.36391830444336,37.676422119140625
40.76420211791992,37.9582405090332
40.2180061340332,37.61511993408203
40.56376266479492,37.82343673706055
40.27281188964844,37.75970458984375
40.62900924682617,37.76515579223633
40.37785720825195,37.940208435058594
40.76840591430664,37.86430358886719
40.26782989501953,37.802513122558594
40.65327453613281,37.91071319580078
40.413169860839844,37.93748092651367
40.38596725463867,38.16691970825195
40.433265686035156,37.8404655456543
40.550392150878906,37.80222702026367
